author_id,cluster_id,comment_count,videos_commented,comment_ids,avg_comment_bot_prob,final_bot_probability,cross_video_avg_sim,cross_video_max_sim,cross_video_high_sim_count,classification
UC7cz6zV7mS5rGMRxUas6C0Q,-1,1,1,['af2cf817ecb4fd5893724601c08bf48d'],0.5384168552063329,0.33809800365980147,0.09895912794399614,0.7498296346779103,0,likely_human
UCmalSeia2H9Z7AdTdTEPYDw,36,1,1,['d907fbef041b2b7bec3e62cf9587d6f4'],0.47019440567154713,0.3379754131239182,0.19373776629887227,0.7689364517457048,0,likely_human
UCKvXO5xsBimFQ8ShkOxpztg,15,1,1,['06b1fde649e8e9dadeba0aa61402c7dd'],0.47262765306973714,0.3356152011231652,0.208174932827103,0.6707683909098083,0,likely_human
UCibLFWHbliMMtl8_5FWqDvQ,20,1,1,['e43dff22c6776a0406630ff0947c67ab'],0.4857108866385676,0.3342218975859361,0.20501433690526635,0.6333890581897758,0,likely_human
UCmcqtm15d4QY55vd_uPuQCQ,6,6,6,"['88011e52ca017abe198c03e1d56ab914', '904a19a39bd3c97bdab883d3c5f99ff6', '01016172843b81ed8d19a7db8284e47d', 'ac3d28874cecb1a2c126de22e3fc46a7', '647a57e6658fe9595f6332884e2c4b97', '3601d692245b67a7e040568dd36d6646']",0.3893972138048501,0.3341949450675697,0.15961720652424558,0.8639742922211218,6,likely_human
UC1zsEUeQToZGfFGPEUsvkxQ,-1,1,1,['54806a8527b3208e039223b2322d5110'],0.4832954036567564,0.3333679200342314,0.22995006611543548,0.6723695245420147,0,likely_human
UCO-t40v4tikdez35-_FneYg,0,1,1,['17ad70f04b2933f976093f95134f7933'],0.43779754990383546,0.3315930778237909,0.17913844818650296,0.4282917248368937,0,likely_human
UCykiPupzY7WO0ydgdmqVVxw,25,1,1,['cd340c08f37f838002912d1d82687d1a'],0.45551405459627736,0.3292290598211725,0.19338941573368804,0.7163293091606474,0,likely_human
UCfUwOMPrUcorg2rfMRIrm6g,39,1,1,['978988773f2dba629c752faeeb0798f2'],0.48705489412275815,0.329172690595858,0.21088815310530015,0.5632973035714506,0,likely_human
UCjkjwyI_5S_RzhhRDgbQGHw,-1,1,1,['0d3be3a8fbda33e2d55a9b33ee6ba338'],0.4785739326438847,0.328715388371977,0.24144018363414327,0.6295378813657203,0,likely_human
UChZbOg0D7anRGiuBEIhPgog,30,1,1,['48e2ecf9ec8b30289cee503aedd61d1a'],0.5082359566563366,0.3284661577818174,0.11888096840162536,0.6591289738447481,0,likely_human
UCKbEuwA5CbntmN67X978ogA,16,1,1,['b7f7e786e290249fa4ba3bc4ec95e947'],0.4934416765140236,0.3277192435730359,0.19033760308058031,0.5333678649595293,0,likely_human
UCLviAbnJgIKaqz5rJ7ltXLg,0,1,1,['fb4892da649fdfea170a12a232a263e0'],0.37517225226337025,0.32617459942375227,0.1711071732016066,0.6754124941014663,0,likely_human
UCHNRU6YYjXcelc4fMOhbtTw,41,1,1,['b56b35e389260f4a931cb6624de13b9b'],0.4829930950167205,0.32570440407385975,0.2060491751955027,0.5573269736352824,0,likely_human
UCaVUlqHtIyuplQIhPdzuiUA,25,1,1,['3bf54ee41d1d829e1f535656e1054386'],0.46343978689490506,0.32561656954273704,0.15885278045733528,0.7163293091606474,0,likely_human
UCCkCC22JTBccdZOgRC1Sh2w,0,1,1,['b7341ecbb2b6b254bd166ef3238a7b28'],0.41307695766520336,0.3253338189434062,0.180554141187631,0.47212494738367106,0,likely_human
UC7M318U5v04vx6s7IPpS6yA,26,1,1,['be4cb5ba3543e40dacc4609968bc7ca6'],0.47283722271130635,0.325187292628517,0.19268406471936367,0.6253396971725425,0,likely_human
UC7mN2uTkhP_NLYnp0cb6sPQ,14,1,1,['3453100d7700afcfa3d5e13148a2f345'],0.47338389423485705,0.324859955915144,0.16967591859971634,0.6388415595783112,0,likely_human
UCztToyleObuq7gYxSh0HONQ,22,1,1,['3615e1b40cfab8179228200360d343b8'],0.4666439006973991,0.3243836506032547,0.22702176111096004,0.5742356414266255,0,likely_human
UCIaol5JQUp59PSXxM-wjoEw,-1,1,1,['ab23d6e5e22f7f7d876657009eb3c10f'],0.48491552093792867,0.3242486725460303,0.22147443799272906,0.5940118724042572,0,likely_human
UC3790qOf6qofYLcVzTQ94dw,-1,1,1,['aa69a4d64709fe4ea7ac76a57deeab58'],0.4864838791520749,0.3238321173667653,0.22790540252569547,0.5693022743022795,0,likely_human
