author_id,cluster_id,comment_count,videos_commented,comment_ids,avg_comment_bot_prob,final_bot_probability,cross_video_avg_sim,cross_video_max_sim,cross_video_high_sim_count,classification,cluster_confidence,cluster_bot_probability,individual_bot_probability
UCKNK94GclrIH3FYZLBI2cRQ,8,1,1,['7dcbeced6ba8ce3a5ee9b0a22ccfa03b'],0.5591712069010141,0.39481355352138253,0.1424667478013331,0.9780744113697962,1,likely_human,1.0,0.39481355352138253,0.5591712069010141
UCv98o9HUz3kb6_9bSShJaIA,30,1,1,['d2ee14ab47374a4c8c1af0c9eee0d55f'],0.5109432155170697,0.36484907454811644,0.1689514087368581,0.8179747165316026,0,likely_human,1.0,0.36484907454811644,0.5109432155170697
UCGEiUm1x-K8Q6AAaz0yVWhQ,44,1,1,['6eba3a2cbbaf0bdd88a085e6ea3308fe'],0.4918241695753349,0.3643884663165463,0.19378196201311865,0.8195941985533592,0,likely_human,1.0,0.3643884663165463,0.4918241695753349
UCGexNX1yvi-3MmXhcH1xuaw,44,1,1,['0072d356541baea0402af51f0117dae6'],0.49271713270905587,0.36427810593227355,0.1885323035918276,0.8195941985533592,0,likely_human,1.0,0.36427810593227355,0.49271713270905587
UCgdaS5MJDmYOwprwT4MCroA,-1,1,1,['c93b0c759b0610533ac4838b5b0f1717'],0.5328210665957176,0.3567978971027618,0.12624784877822834,0.8592091012226445,1,likely_human,1.0,0.3567978971027618,0.5328210665957176
UCILdGJqmeYLMsyvqiN8yQQQ,34,1,1,['7f0464389cb8be7aecb808e45945fda2'],0.5380247316131138,0.3562464946687962,0.2018137508605893,0.5656064242566343,0,likely_human,1.0,0.3562464946687962,0.5380247316131138
UCAc93RdzK4YuCrBUbFYh2jw,70,1,1,['ba85bd1558f1658b1ffd3509a7334fbd'],0.519566295959652,0.35370542704014896,0.15378657215347444,0.730562644679443,0,likely_human,1.0,0.35370542704014896,0.519566295959652
UCDKRkQW6QjLI2RqKIFSCaGQ,8,2,1,"['c08458cc39f916a2e013d140c4d2b36c', '66acd1b62931cdd819c3bce115fadf12']",0.45760761168102454,0.35287019002741493,0.15660114651952312,0.9780744113697962,1,likely_human,1.0,0.35287019002741493,0.45760761168102454
UCCRLYBDNXAG1fWGoUcjngsw,7,1,1,['ede51a93a40488126945f7ebddf193be'],0.5172590819390646,0.3501865938880661,0.18702817937381888,0.6118233744581347,0,likely_human,1.0,0.3501865938880661,0.5172590819390646
UCD-axlcKx-hjfImju3CoZLA,44,1,1,['14f6d676fa834434174f76209d0172dc'],0.4769463497658998,0.3488749102694523,0.19481903684430188,0.7289594161094486,0,likely_human,1.0,0.3488749102694523,0.4769463497658998
UCW5LHAAxVkRWMqLnRfQM3Fw,35,1,1,['523efc7728186cbfffbd9894ae81cb92'],0.4634884457315368,0.3432250642395397,0.2162057692017743,0.7522810673434643,0,likely_human,1.0,0.3432250642395397,0.4634884457315368
UCuzlUyMPFzm9qv-Q532-h8A,35,1,1,['74fde6f737ef163e43640d6e38eecda4'],0.4659120469598781,0.3425228164329231,0.20619790141874525,0.7522810673434643,0,likely_human,1.0,0.3425228164329231,0.4659120469598781
UCoJvn702cyyHvNJL2gZMNDA,30,1,1,['27d8bae6ad12eb87a6183c8b8228f72b'],0.49140342882035615,0.33978793651805994,0.23846380675678203,0.5112888243863978,0,likely_human,1.0,0.33978793651805994,0.49140342882035615
UCHs6R6v0kS1bMiuPCwzXD7w,80,1,1,['cd0b029f33ecde897cccb2f04ef0dfa3'],0.4845105942346622,0.3369999629799852,0.17697088928657229,0.6968534091693883,0,likely_human,1.0,0.3369999629799852,0.4845105942346622
UCJY_qGnAKnmEllQtVVz60CQ,64,1,1,['e56302729cc9354d0b859a88f2d13b62'],0.47661445948118286,0.335526885434979,0.22921459986787523,0.522556558901915,0,likely_human,1.0,0.335526885434979,0.47661445948118286
UCDVagAzZa0gKC24OBasOOKA,58,1,1,['c4745514ae93096a050314e9fbf87db1'],0.5061215948850862,0.3350084452630828,0.2008376401305185,0.4940061462207095,0,likely_human,1.0,0.3350084452630828,0.5061215948850862
UCf42c1CtgaIMyHyI1GXzYDQ,70,1,1,['dc7f87f2cda23d20b9d43aa97662ec41'],0.4990503791577683,0.3346398777378508,0.19922089851065206,0.5248504075226442,0,likely_human,1.0,0.3346398777378508,0.4990503791577683
