author_id,cluster_id,cluster_confidence,cluster_bot_probability,individual_bot_probability,final_bot_probability,classification
UC-1s8a8fRmAZ0qIagvFaUUg,-1,0.0,0.0,0.11578926598263614,0.04631570639305446,likely_human
UC-2rAV3GthZKWjW-sDytueg,0,0.48148148148148145,0.1562038321476627,0.11499999999999999,0.1397222992885976,likely_human
UC-3-qRj22iHjYkkHYN6Bjmg,1,0.4166666666666667,0.16144319410893995,0.11926203630623519,0.14457073098785805,likely_human
UC-3PP_G2wsXPI0In8hr1z4A,-1,0.0,0.0,0.37170612996579844,0.14868245198631938,likely_human
UC-Ekcs3ss_AQ6U3la4Wkkng,2,0.46153846153846156,0.30343787178417864,0.512379636937648,0.38701457784556637,likely_human
UC-IBcjYMeCD7mjpdwynpi9Q,3,0.5476190476190476,0.15232342120991874,0.11515785319652722,0.13745719400456213,likely_human
UC-MUVyyEHyiY1Eo9qeAq9nQ,14,0.32291666666666663,0.15845763608194546,0.11499999999999999,0.14107458164916728,likely_human
UC-SUybRwEo3hUbEE_FHZXDg,4,0.4968152866242038,0.1559904724772391,0.11499999999999999,0.13959428348634345,likely_human
UC-_UftF5k0zYxGDNYZyqL_Q,-1,0.0,0.0,0.11531570639305447,0.04612628255722179,likely_human
UC-ay6831igPO1MPad2mrtjQ,-1,0.0,0.0,0.11531570639305447,0.04612628255722179,likely_human
UC-db3nD3XPIkgz1IIVXa8kg,-1,0.0,0.0,0.11603400909015427,0.04641360363606171,likely_human
UC-hylDuvYMnikHf18jbKHRw,4,0.4968152866242038,0.1559904724772391,0.11610497237569062,0.1400362724366197,likely_human
UC05d3jeIXecQvsHDqfOJ4Vg,-1,0.0,0.0,0.45499999999999996,0.182,likely_human
UC06Cvh2rL9fwPT_JxhqOQEA,5,0.48,0.1557897368900654,0.11499999999999999,0.13947384213403924,likely_human
UC0Ziq9zfrftHFj3mUvhXj2Q,-1,0.0,0.0,0.20523677979479085,0.08209471191791634,likely_human
UC0_h2J0UAXrYWbu3ZlCcwIg,1,0.4166666666666667,0.16144319410893995,0.11926203630623519,0.14457073098785805,likely_human
UC0b1tGff42yDJW0yDX-VB0g,6,0.5277777777777778,0.16192711779728355,0.11926203630623519,0.14486108520086421,likely_human
UC0dBESY9iKkCIj1C7_sWO8A,-1,0.0,0.0,0.1144770277922009,0.04579081111688036,likely_human
UC0kmDGmeOYwc7QXTieUY6dA,7,0.46153846153846156,0.15611903395055846,0.11499999999999999,0.1396714203703351,likely_human
UC0sBzNsljnW_bthBgXcLbIA,-1,0.0,0.0,0.1144770277922009,0.04579081111688036,likely_human
UC0vlSBCvW1v7XZGZKvn_RVg,-1,0.0,0.0,0.11531570639305447,0.04612628255722179,likely_human
UC0xTPTjtENByhzBQ9NVlYAg,-1,0.0,0.0,0.45513530273988045,0.1820541210959522,likely_human
UC17VUJjGgt2Gcqm_7uRLV0Q,3,0.5476190476190476,0.15232342120991874,0.1144770277922009,0.1371848638428316,likely_human
UC1CDg9z_biHIRebO_tpYdgg,-1,0.0,0.0,0.11515785319652722,0.046063141278610886,likely_human
UC1Dr4Q93QmEfUwpmjGx5BRQ,8,0.41666666666666663,0.15837542087542086,0.11499999999999999,0.1410252525252525,likely_human
UC1EkSP6Tr-AGHxNw4o_FCCw,-1,0.0,0.0,0.45507892659826366,0.18203157063930547,likely_human
UC1HF6WaIISkEAHSd5WGw5sw,5,0.48,0.1557897368900654,0.11499999999999999,0.13947384213403924,likely_human
UC1NPcgdOSyKuYaXMhVYZ6bQ,-1,0.0,0.0,0.11531570639305447,0.04612628255722179,likely_human
UC1UPbbaBOrqhJ-bGhmwWO2g,-1,0.0,0.0,0.11499999999999999,0.046,likely_human
UC1UesFalibcXLp3vB5IH-Cg,-1,0.0,0.0,0.45776243093922653,0.18310497237569062,likely_human
UC1Zxe-irGQhshs6UMbzrvFg,9,0.6249999999999998,0.15834977561872696,0.11547355958958169,0.14119928920706884,likely_human
UC1_43eGRCQvdXzq7yC_dmnQ,10,0.4642857142857143,0.2881910477871575,0.36917606862099633,0.320585056120693,likely_human
UC1bPYJ0MW4sV0_0WkLnQJ7Q,-1,0.0,0.0,0.11974414282732665,0.047897657130930665,likely_human
UC1cXQKewe3WtoRXdgdx5jwQ,-1,0.0,0.0,0.12052486187845304,0.04820994475138122,likely_human
UC1ciRJyqOtrceP6GL5FO6Aw,-1,0.0,0.0,0.11499999999999999,0.046,likely_human
UC1f2qxnMaN8KwPKL9KhYtTw,-1,0.0,0.0,0.11499999999999999,0.046,likely_human
UC1ig_r4dKD--Rn81iwTLkdw,-1,0.0,0.0,0.11499999999999999,0.046,likely_human
UC1yBKRuGpC1tSM73A0ZjYjQ,-1,0.0,0.0,0.508850490472432,0.20354019618897282,likely_human
UC1ySFA2M6W2Y2IZnOi80gww,-1,0.0,0.0,0.11515785319652722,0.046063141278610886,likely_human
UC23l4uuj1cwVMY9EKx71N9g,9,0.6916666666666667,0.15834977561872696,0.11499999999999999,0.14100986537123616,likely_human
UC27IRvc3AbJ35uwixrFxZKA,2,0.46153846153846156,0.30343787178417864,0.515852407261247,0.38840368597500596,likely_human
UC2928TeSP_KYPoixj9xm-Yw,-1,0.0,0.0,0.11499999999999999,0.046,likely_human
UC2BoOtSgupTW-PG0qs-MPwA,-1,0.0,0.0,0.11499999999999999,0.046,likely_human
UC2K6ZkL6_r3o0_xIvk-TdsQ,-1,0.0,0.0,0.11499999999999999,0.046,likely_human
UC2NE3OJ9s2Rnd-LVmibOjmw,-1,0.0,0.0,0.11499999999999999,0.046,likely_human
UC2QTRJxpqCh5_Ir9jH0SWlQ,11,0.4166666666666667,0.16190519374221032,0.11926203630623519,0.14484793076782027,likely_human
UC2RXjVqUzIwu59CkY3PUONQ,-1,0.0,0.0,0.11499999999999999,0.046,likely_human
UC2V09fdnXR7DRWAJechx2ng,-1,0.0,0.0,0.11499999999999999,0.046,likely_human
UC2VSjuWXA417bjeWuzcgbFw,-1,0.0,0.0,0.11926203630623519,0.04770481452249408,likely_human
UC2Vc8TZiZqoDQA3GcFjrEAA,-1,0.0,0.0,0.4555524861878453,0.18222099447513812,likely_human
UC2Y4pdq7BsKOU_zTQ7Q4GSQ,4,0.4968152866242038,0.1559904724772391,0.11499999999999999,0.13959428348634345,likely_human
UC2fPz2t4m-q0xjbFo2UFTWQ,-1,0.0,0.0,0.12052486187845304,0.04820994475138122,likely_human
UC2ghZJe2wYjthSlWjUdyi8A,-1,0.0,0.0,0.11499999999999999,0.046,likely_human
UC2hGWuPvmquksgpLt68ArMA,-1,0.0,0.0,0.11499999999999999,0.046,likely_human
UC2iQPZJ7rP20YZp8SQY_bzA,4,0.4968152866242038,0.1559904724772391,0.11499999999999999,0.13959428348634345,likely_human
UC2ktWwr2k4UJ573Q2A7wslQ,-1,0.0,0.0,0.11499999999999999,0.046,likely_human
UC2vC4-sTv2DuXTiHDqgeFnQ,4,0.4968152866242038,0.1559904724772391,0.11355388542207534,0.13901583765517359,likely_human
UC33B1s3nz3ps18oMCLpZTVA,-1,0.0,0.0,0.11547355958958169,0.04618942383583268,likely_human
UC3790qOf6qofYLcVzTQ94dw,-1,0.0,0.0,0.11689423835832674,0.0467576953433307,likely_human
UC37v0bo7GE3fsFPwdGkPIcQ,-1,0.0,0.0,0.1144770277922009,0.04579081111688036,likely_human
UC3AqF_oGzicr02HN8JA3JSQ,-1,0.0,0.0,0.11547355958958169,0.04618942383583268,likely_human
UC3B2Vpd-DjUy_BB7g0N5vAw,-1,0.0,0.0,0.11307354922057605,0.045229419688230424,likely_human
UC3OyAn8DdWuMRJw2Cvl_pKQ,-1,0.0,0.0,0.45499999999999996,0.182,likely_human
UC3aJ8qSANCDY1E7zqUr08NA,-1,0.0,0.0,0.11547355958958169,0.04618942383583268,likely_human
UC3fm3y03XaYZwCoeurb3pyw,4,0.4968152866242038,0.1559904724772391,0.11499999999999999,0.13959428348634345,likely_human
UC3h2iIohfYsXddAzSJe3rgg,0,0.48148148148148145,0.1562038321476627,0.11499999999999999,0.1397222992885976,likely_human
UC3h6Sj2wxGBsiMkt9u_Akbg,-1,0.0,0.0,0.20515785319652724,0.0820631412786109,likely_human
UC3n-gmt6_qYnmDraHHLAR1w,11,0.4166666666666667,0.16190519374221032,0.11926203630623519,0.14484793076782027,likely_human
UC3vGfQ1X_fyf2gJS4Dmzs6A,-1,0.0,0.0,0.11531570639305447,0.04612628255722179,likely_human
UC46C2trYQlyreUYs5wl8K_w,-1,0.0,0.0,0.11499999999999999,0.046,likely_human
UC46mGHYYk2laA7RB-etFUyg,4,0.4968152866242038,0.1559904724772391,0.11594711917916337,0.1399731311580088,likely_human
UC47JNfNMRQEw5qPiUuLT5-w,-1,0.0,0.0,0.11499999999999999,0.046,likely_human
UC4CLJJZyoHG6oLfsWl0Vgnw,-1,0.0,0.0,0.12052486187845304,0.04820994475138122,likely_human
UC4CrnZe1L1rqyFL4xqTc7HQ,-1,0.0,0.0,0.15545550105115627,0.06218220042046251,likely_human
UC4DYux_XBSpASxMSV2g75mw,-1,0.0,0.0,0.45499999999999996,0.182,likely_human
UC4bZTlgJTuKUiM--BdCEGrQ,-1,0.0,0.0,0.11803821492205577,0.04721528596882231,likely_human
UC4cT2ZswhTpSbsq59rm_tHA,12,0.6666666666666666,0.15230680671589877,0.11499999999999999,0.13738408402953928,likely_human
