author_id,cluster_id,comment_count,videos_commented,comment_ids,avg_comment_bot_prob,final_bot_probability,cross_video_avg_sim,cross_video_max_sim,cross_video_high_sim_count,classification,cluster_confidence,cluster_bot_probability,individual_bot_probability
UC8rUviggPbEZjsf5K39c-QQ,23,1,1,['c3c28d1c7c845fe05d382acb6309d57f'],0.49710958872495997,0.35078541206495983,0.15387290825842775,0.7711347283828698,0,likely_human,1.0,0.35078541206495983,0.49710958872495997
UCKvgP-e6ufJZG0pMawYyi9Q,11,1,1,['f4e874edbdbdf47f5b28535dfcd4e451'],0.48554594252125466,0.3498636966493934,0.19987360486754396,0.7071176309470358,0,likely_human,1.0,0.3498636966493934,0.48554594252125466
UC5HfGOpbgyQHcFrP24DJF7A,9,1,1,['eaa18bc6d3375878152776323f9af31e'],0.4967479803923971,0.349655948656979,0.21356151694555825,0.6870300908671634,0,likely_human,1.0,0.349655948656979,0.4967479803923971
UCExjlblOmXxAapGgChSH4pA,9,1,1,['080be5dfe9df352e277696dd0e2ca79e'],0.48240187563173187,0.3424353838372964,0.21449787184486316,0.6870300908671634,0,likely_human,1.0,0.3424353838372964,0.48240187563173187
UC4bigR6O4oik0hbBnSur-Iw,11,1,1,['f62f2518948698fb261b12015a05a878'],0.48327357586073116,0.3419708334156399,0.1728321669714337,0.7071176309470358,0,likely_human,1.0,0.3419708334156399,0.48327357586073116
UCNdI2IdVuepMei5q2RuNc2Q,-1,1,1,['10cf9ca89ac4deb799900b0d8b905f11'],0.4963848943078267,0.34181148987641763,0.19426776947137323,0.7869310065690458,0,likely_human,1.0,0.34181148987641763,0.4963848943078267
UCTZGDGYhMwREfni3LJ3MZag,3,1,1,['84ebf04819f8c4202f1a1dc9a64515c0'],0.5183680014999115,0.3406272211812362,0.14218657377401986,0.4100975772646653,0,likely_human,1.0,0.3406272211812362,0.5183680014999115
UCyTtvWQ90jcoDlad8eDR2MA,3,1,1,['2491238fb77d3ab50ab9a39c09f63c04'],0.5182979287687829,0.3405716807652799,0.14219567631008875,0.4101064802211406,0,likely_human,1.0,0.3405716807652799,0.5182979287687829
UCMtUznV3lr7dhw2nXckz-cA,5,1,1,['42b6830e2dd1106d46759e3691c22ec3'],0.4852716440858139,0.3376656203441295,0.20490606025954056,0.6792124144609092,0,likely_human,1.0,0.3376656203441295,0.4852716440858139
UCuYK1wnSP2Vclc4Xg4xikbw,11,1,1,['eed7c14da07458b2cb00c4ca7a05ce31'],0.4662117302298794,0.3333757151169646,0.21302265452378785,0.6019270798575693,0,likely_human,1.0,0.3333757151169646,0.4662117302298794
UCpED_Aue9MaIifiroybvPOA,3,1,1,['62edd42741221ff36b39611097de6afc'],0.49264450979517393,0.33076933758364424,0.15637668328855447,0.3993057406055923,0,likely_human,1.0,0.33076933758364424,0.49264450979517393
